"";"Protein";"Label";"log2FC";"SE";"DF";"pvalue";"adj.pvalue";"issue";"GeneName";"ProName"
"2739";"NCAN_MOUSE|P55066";"WtBvsALL";-2,22299478461054;0,330271383378938;14,2763805721369;8,6956900715805e-06;1,7175338153805e-05;NA;"Ncan";"Neurocan core protein (Chondroitin sulfate proteoglycan 3)"
"2740";"NCBP3_MOUSE|Q8BZR9";"WtBvsALL";1,24437170532276;0,302495327928843;14,2763805721369;0,00101374954104532;0,00128052573605725;NA;"Ncbp3";"Nuclear cap-binding protein subunit 3"
"2741";"NCDN_MOUSE|Q9Z0E0";"WtBvsALL";-0,970835102909448;0,208713776732057;14,2763805721369;0,000355639407016618;0,000477312926114628;NA;"Ncdn";"Neurochondrin (M-Sema F-associating protein of 75 kDa) (Norbin)"
"2742";"NCEH1_MOUSE|Q8BLF1";"WtBvsALL";-1,59291286961259;0,228819872125072;14,2763805721369;5,97451501292568e-06;1,24066277377541e-05;NA;"Nceh1";"Neutral cholesterol ester hydrolase 1 (NCEH) (EC 3.1.1.-) (Arylacetamide deacetylase-like 1) (Chlorpyrifos oxon-binding protein) (CPO-BP)"
"2743";"NCHL1_MOUSE|P70232";"WtBvsALL";-1,98611715330855;0,216898806736006;14,2763805721369;2,34917218428773e-07;8,00039362359839e-07;NA;"Chl1";"Neural cell adhesion molecule L1-like protein (Cell adhesion molecule with homology to L1CAM) (Chl1-like protein) (Close homolog of L1) [Cleaved into: Processed neural cell adhesion molecule L1-like protein]"
"2744";"NCK1_MOUSE|Q99M51";"WtBvsALL";1,38955873005775;0,243689436774126;14,2763805721369;5,06897497147272e-05;8,04709661617884e-05;NA;"Nck1";"Cytoplasmic protein NCK1 (NCK adaptor protein 1) (Nck-1)"
"2745";"NCK2_MOUSE|O55033";"WtBvsALL";1,42688241685421;0,280296906322968;14,2763805721369;0,000154851534563786;0,000221067510623048;NA;"Nck2";"Cytoplasmic protein NCK2 (Growth factor receptor-bound protein 4) (NCK adaptor protein 2) (Nck-2) (SH2/SH3 adaptor protein NCK-beta)"
"2746";"NCK5L_MOUSE|Q6GQX2";"WtBvsALL";3,68032686242634;0,457351875871349;13,2763805721369;1,82406701776498e-06;4,53609627878212e-06;NA;"Nckap5l";"Nck-associated protein 5-like (Centrosomal protein of 169 kDa) (Cep169)"
"2747";"NCKP1_MOUSE|P28660";"WtBvsALL";-1,44410394051665;0,229681687350169;14,2763805721369;1,82619713349051e-05;3,29259072119054e-05;NA;"Nckap1";"Nck-associated protein 1 (NAP 1) (Brain protein H19) (MH19) (Membrane-associated protein HEM-2) (p125Nap1)"
"2748";"NCKPL_MOUSE|Q8K1X4";"WtBvsALL";-0,521862902523223;0,209280885410328;14,2763805721369;0,0255017052816143;0,0283117339019973;NA;"Nckap1l";"Nck-associated protein 1-like (Hematopoietic protein 1)"
"2749";"NCKX4_MOUSE|Q8CGQ8";"WtBvsALL";-1,25339897720517;0,225707680778822;14,2763805721369;6,6229753020207e-05;0,00010202149057427;NA;"Slc24a4";"Sodium/potassium/calcium exchanger 4 (Na(+)/K(+)/Ca(2+)-exchange protein 4) (Solute carrier family 24 member 4)"
"2750";"NCLN_MOUSE|Q8VCM8";"WtBvsALL";-1,40910276357643;0,282212585588726;14,2763805721369;0,000185889010954354;0,000261488329481822;NA;"Ncln";"Nicalin (Nicastrin-like protein)"
"2751";"NCOA1_MOUSE|P70365";"WtBvsALL";2,17343726478708;0,266094771605839;14,2763805721369;9,39034037775242e-07;2,57424848286661e-06;NA;"Ncoa1";"Nuclear receptor coactivator 1 (NCoA-1) (EC 2.3.1.48) (Nuclear receptor coactivator protein 1) (mNRC-1) (Steroid receptor coactivator 1) (SRC-1)"
"2752";"NCOA5_MOUSE|Q91W39";"WtBvsALL";-0,892605276234638;0,216883937412254;14,2763805721369;0,00100995569641081;0,00127605030626724;NA;"Ncoa5";"Nuclear receptor coactivator 5 (NCoA-5) (Coactivator independent of AF-2) (CIA)"
"2753";"NCOA7_MOUSE|Q6DFV7";"WtBvsALL";5,52609078702848;0,473040600765678;14,2763805721369;1,06908837346561e-08;7,06431382362731e-08;NA;"Ncoa7";"Nuclear receptor coactivator 7"
"2754";"NCOR1_MOUSE|Q60974";"WtBvsALL";3,77125978363905;0,347218446681381;14,2763805721369;2,73986888764885e-08;1,43739972749234e-07;NA;"Ncor1";"Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (Retinoid X receptor-interacting protein 13) (RIP13)"
"2755";"NCOR2_MOUSE|Q9WU42";"WtBvsALL";4,03877792794693;0,432023321195315;14,2763805721369;1,81863128941278e-07;6,44372980538456e-07;NA;"Ncor2";"Nuclear receptor corepressor 2 (N-CoR2) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (SMRTe) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)"
"2756";"NCPR_MOUSE|P37040";"WtBvsALL";-1,84840619239652;0,212475268628977;14,2763805721369;4,39841100131372e-07;1,3513958438819e-06;NA;"Por";"NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)"
"2757";"NDE1_MOUSE|Q9CZA6";"WtBvsALL";5,99007523578018;0,654780559753;12,2763805721369;7,80233925979756e-07;2,18482675585305e-06;NA;"Nde1";"Nuclear distribution protein nudE homolog 1 (NudE) (mNudE)"
"2758";"NDEL1_MOUSE|Q9ERR1";"WtBvsALL";5,30143484772852;0,535653915383043;14,2763805721369;8,92463178860244e-08;3,6355905957093e-07;NA;"Ndel1";"Nuclear distribution protein nudE-like 1 (Protein mNudE-like) (Protein Nudel) (mNudE-L)"
"2759";"NDK3_MOUSE|Q9WV85";"WtBvsALL";-2,73895122734637;0,346680765843546;14,2763805721369;1,39290096115211e-06;3,60007200757063e-06;NA;"Nme3";"Nucleoside diphosphate kinase 3 (NDK 3) (NDP kinase 3) (EC 2.7.4.6) (DR-nm23) (Nucleoside diphosphate kinase C) (NDPKC) (nm23-M3)"
"2760";"NDKA_MOUSE|P15532";"WtBvsALL";-2,59345479910785;0,202423058966871;14,2763805721369;3,18720898103983e-09;2,85605480701952e-08;NA;"Nme1";"Nucleoside diphosphate kinase A (NDK A) (NDP kinase A) (EC 2.7.4.6) (Metastasis inhibition factor NM23) (NDPK-A) (Tumor metastatic process-associated protein) (nm23-M1)"
"2761";"NDKB_MOUSE|Q01768";"WtBvsALL";-3,21162721996027;0,17446917471881;14,2763805721369;2,39393400115318e-11;2,3242198102225e-09;NA;"Nme2";"Nucleoside diphosphate kinase B (NDK B) (NDP kinase B) (EC 2.7.4.6) (Histidine protein kinase NDKB) (EC 2.7.13.3) (P18) (nm23-M2)"
"2762";"NDRG1_MOUSE|Q62433";"WtBvsALL";-2,05771511208488;0,187567117683338;14,2763805721369;2,40954227571949e-08;1,30980246782701e-07;NA;"Ndrg1";"Protein NDRG1 (N-myc downstream-regulated gene 1 protein) (Protein Ndr1)"
"2763";"NDRG2_MOUSE|Q9QYG0";"WtBvsALL";-1,79054227577145;0,311608755603037;14,2763805721369;4,68715190376648e-05;7,51835715206931e-05;NA;"Ndrg2";"Protein NDRG2 (N-myc downstream-regulated gene 2 protein) (Protein Ndr2)"
"2764";"NDRG3_MOUSE|Q9QYF9";"WtBvsALL";-1,20568060504014;0,211897869259289;14,2763805721369;5,18113783203018e-05;8,20212485668001e-05;NA;"Ndrg3";"Protein NDRG3 (N-myc downstream-regulated gene 3 protein) (Protein Ndr3)"
"2765";"NDRG4_MOUSE|Q8BTG7";"WtBvsALL";-1,17958230732975;0,178616767863447;14,2763805721369;1,07221709680205e-05;2,05477988268505e-05;NA;"Ndrg4";"Protein NDRG4 (N-myc downstream-regulated gene 4 protein) (Protein Ndr4)"
"2766";"NDST1_MOUSE|Q3UHN9";"WtBvsALL";6,55363439435132;0,694289625412801;13,2763805721369;2,94671072814964e-07;9,61081037488807e-07;NA;"Ndst1";"Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1 (EC 2.8.2.8) (Glucosaminyl N-deacetylase/N-sulfotransferase 1) (NDST-1) (N-heparan sulfate sulfotransferase 1) (N-HSST 1) ([Heparan sulfate]-glucosamine N-sulfotransferase 1) (HSNST 1) [Includes: Heparan sulfate N-deacetylase 1 (EC 3.-.-.-); Heparan sulfate N-sulfotransferase 1 (EC 2.8.2.-)]"
"2767";"NDUA1_MOUSE|O35683";"WtBvsALL";-1,13724406869932;0,416342326796581;14,2763805721369;0,0159971271321196;0,0180673435845115;NA;"Ndufa1";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1 (Complex I-MWFE) (CI-MWFE) (NADH-ubiquinone oxidoreductase MWFE subunit)"
"2768";"NDUA2_MOUSE|Q9CQ75";"WtBvsALL";-1,82223519659397;0,337098387175833;14,2763805721369;8,65693836907765e-05;0,000130199534205933;NA;"Ndufa2";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 (Complex I-B8) (CI-B8) (NADH-ubiquinone oxidoreductase B8 subunit)"
"2769";"NDUA3_MOUSE|Q9CQ91";"WtBvsALL";-1,40494469063161;0,47552381571773;14,2763805721369;0,0102733817511589;0,0117780455948393;NA;"Ndufa3";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 (Complex I-B9) (CI-B9) (NADH-ubiquinone oxidoreductase B9 subunit)"
"2770";"NDUA4_MOUSE|Q62425";"WtBvsALL";-1,52308209673972;0,473121302559519;14,2763805721369;0,00604851501504698;0,00707305088406322;NA;"Ndufa4";"Cytochrome c oxidase subunit NDUFA4"
"2771";"NDUA5_MOUSE|Q9CPP6";"WtBvsALL";-2,56066435979627;0,290075601233936;14,2763805721369;3,68099781624226e-07;1,16040377255518e-06;NA;"Ndufa5";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 (Complex I subunit B13) (Complex I-13kD-B) (CI-13kD-B) (NADH-ubiquinone oxidoreductase 13 kDa-B subunit)"
"2772";"NDUA6_MOUSE|Q9CQZ5";"WtBvsALL";-1,63897448407927;0,382128258321844;14,2763805721369;0,000718191503052358;0,000922301455711862;NA;"Ndufa6";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 (Complex I-B14) (CI-B14) (NADH-ubiquinone oxidoreductase B14 subunit)"
"2773";"NDUA7_MOUSE|Q9Z1P6";"WtBvsALL";-2,47853998895889;0,215102895162889;14,2763805721369;1,2781050718237e-08;8,01849396478296e-08;NA;"Ndufa7";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7 (Complex I-B14.5a) (CI-B14.5a) (NADH-ubiquinone oxidoreductase subunit B14.5a)"
"2774";"NDUA8_MOUSE|Q9DCJ5";"WtBvsALL";-2,00237742177455;0,2791111918983;14,2763805721369;4,25315540398644e-06;9,2955561406714e-06;NA;"Ndufa8";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 (Complex I-19kD) (CI-19kD) (Complex I-PGIV) (CI-PGIV) (NADH-ubiquinone oxidoreductase 19 kDa subunit)"
"2775";"NDUA9_MOUSE|Q9DC69";"WtBvsALL";-1,98704097336013;0,343599188119525;14,2763805721369;4,38982036422712e-05;7,09510991524384e-05;NA;"Ndufa9";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial (Complex I-39kD) (CI-39kD) (NADH-ubiquinone oxidoreductase 39 kDa subunit)"
"2776";"NDUAA_MOUSE|Q99LC3";"WtBvsALL";-1,90831492858092;0,32341798709298;14,2763805721369;3,567760847509e-05;5,91295348277713e-05;NA;"Ndufa10";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial (Complex I-42kD) (CI-42kD) (NADH-ubiquinone oxidoreductase 42 kDa subunit)"
"2777";"NDUAB_MOUSE|Q9D8B4";"WtBvsALL";-2,31051380627214;0,337764960568546;14,2763805721369;7,26638780448767e-06;1,4700350357548e-05;NA;"Ndufa11";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)"
"2778";"NDUAC_MOUSE|Q7TMF3";"WtBvsALL";-2,02177971253924;0,381480736591591;14,2763805721369;0,000105091608381948;0,000155257289038139;NA;"Ndufa12";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 (Complex I-B17.2) (CI-B17.2) (CIB17.2) (NADH-ubiquinone oxidoreductase subunit B17.2)"
"2779";"NDUAD_MOUSE|Q9ERS2";"WtBvsALL";-1,81379978193795;0,281484791292601;14,2763805721369;1,40164205207715e-05;2,60275721203231e-05;NA;"Ndufa13";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 (Cell death regulatory protein GRIM-19) (Complex I-B16.6) (CI-B16.6) (Gene associated with retinoic and interferon-induced mortality 19 protein) (GRIM-19) (Gene associated with retinoic and IFN-induced mortality 19 protein) (NADH-ubiquinone oxidoreductase B16.6 subunit)"
"2780";"NDUB3_MOUSE|Q9CQZ6";"WtBvsALL";-1,68631931134893;0,462266084979201;14,2763805721369;0,00255982261846431;0,0030980916942784;NA;"Ndufb3";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 (Complex I-B12) (CI-B12) (NADH-ubiquinone oxidoreductase B12 subunit)"
"2781";"NDUB4_MOUSE|Q9CQC7";"WtBvsALL";-1,78426503980525;0,42813696975251;14,2763805721369;0,00091173693169832;0,00115770339617695;NA;"Ndufb4";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 (Complex I-B15) (CI-B15) (NADH-ubiquinone oxidoreductase B15 subunit)"
"2782";"NDUB5_MOUSE|Q9CQH3";"WtBvsALL";-1,86713919527873;0,38907195724628;14,2763805721369;0,000268308050730168;0,000367866171413391;NA;"Ndufb5";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial (Complex I-SGDH) (CI-SGDH) (NADH-ubiquinone oxidoreductase SGDH subunit)"
"2783";"NDUB6_MOUSE|Q3UIU2";"WtBvsALL";-1,88087861543774;0,314927420228218;14,2763805721369;3,14504908663474e-05;5,28642542213331e-05;NA;"Ndufb6";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 (Complex I-B17) (CI-B17) (NADH-ubiquinone oxidoreductase B17 subunit)"
"2784";"NDUB7_MOUSE|Q9CR61";"WtBvsALL";-1,69947424633486;0,426866117171185;14,2763805721369;0,00131726850873338;0,00164513062651828;NA;"Ndufb7";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 (Complex I-B18) (CI-B18) (NADH-ubiquinone oxidoreductase B18 subunit)"
"2785";"NDUB8_MOUSE|Q9D6J5";"WtBvsALL";-1,882153344104;0,408293799596242;14,2763805721369;0,000385325606194818;0,0005149820552454;NA;"Ndufb8";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial (Complex I-ASHI) (CI-ASHI) (NADH-ubiquinone oxidoreductase ASHI subunit)"
"2786";"NDUB9_MOUSE|Q9CQJ8";"WtBvsALL";-1,84424986467958;0,266965861266059;14,2763805721369;6,5111501929184e-06;1,33422199684127e-05;NA;"Ndufb9";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 (Complex I-B22) (CI-B22) (NADH-ubiquinone oxidoreductase B22 subunit)"
"2787";"NDUBA_MOUSE|Q9DCS9";"WtBvsALL";-2,15400990549565;0,357411891962145;14,2763805721369;2,86107583936002e-05;4,8653589139919e-05;NA;"Ndufb10";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 (Complex I-PDSW) (CI-PDSW) (NADH-ubiquinone oxidoreductase PDSW subunit)"
"2788";"NDUBB_MOUSE|O09111";"WtBvsALL";-1,98837829877497;0,410458866383386;14,2763805721369;0,000246171149703373;0,00033971218055079;NA;"Ndufb11";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial (Complex I-ESSS) (CI-ESSS) (NADH-ubiquinone oxidoreductase ESSS subunit) (Neuronal protein 15.6) (Np15.6) (p15.6)"
"2789";"NDUC2_MOUSE|Q9CQ54";"WtBvsALL";-1,81145026978336;0,325164903130113;14,2763805721369;6,41518735066695e-05;9,92715122876929e-05;NA;"Ndufc2";"NADH dehydrogenase [ubiquinone] 1 subunit C2 (Complex I-B14.5b) (CI-B14.5b) (NADH-ubiquinone oxidoreductase subunit B14.5b)"
"2790";"NDUF2_MOUSE|Q59J78";"WtBvsALL";-2,51733610754901;0,391281985526678;14,2763805721369;1,4257362551212e-05;2,64363923690112e-05;NA;"Ndufaf2";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 (Mimitin) (Myc-induced mitochondrial protein) (MMTN) (NDUFA12-like protein)"
"2791";"NDUF3_MOUSE|Q9JKL4";"WtBvsALL";-2,43786537808914;0,330330528681996;14,2763805721369;3,07796321275183e-06;7,04800937285388e-06;NA;"Ndufaf3";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 (Protein 2P1)"
"2792";"NDUF7_MOUSE|Q9CWG8";"WtBvsALL";-2,02754586651174;0,383431965302642;14,2763805721369;0,000107424257451165;0,000158427426641023;NA;"Ndufaf7";"Protein arginine methyltransferase NDUFAF7, mitochondrial (EC 2.1.1.320) (NADH dehydrogenase [ubiquinone] complex I, assembly factor 7) (Protein midA homolog)"
"2793";"NDUS1_MOUSE|Q91VD9";"WtBvsALL";-2,13349271430894;0,336814329455595;14,2763805721369;1,68615184308129e-05;3,06945995620666e-05;NA;"Ndufs1";"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial (EC 7.1.1.2) (Complex I-75kD) (CI-75kD)"
"2794";"NDUS2_MOUSE|Q91WD5";"WtBvsALL";-2,18545844627544;0,333305666221392;14,2763805721369;1,15954223921628e-05;2,19648209721982e-05;NA;"Ndufs2";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial (EC 7.1.1.2) (Complex I-49kD) (CI-49kD) (NADH-ubiquinone oxidoreductase 49 kDa subunit)"
"2795";"NDUS3_MOUSE|Q9DCT2";"WtBvsALL";-2,10937367209487;0,441481130026776;14,2763805721369;0,000279256435767156;0,000381438052398198;NA;"Ndufs3";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial (EC 7.1.1.2) (Complex I-30kD) (CI-30kD) (NADH-ubiquinone oxidoreductase 30 kDa subunit)"
"2796";"NDUS4_MOUSE|Q9CXZ1";"WtBvsALL";-2,87660351535686;0,215353540352467;14,2763805721369;1,83473504229742e-09;2,06987403441448e-08;NA;"Ndufs4";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial (Complex I-18 kDa) (CI-18 kDa) (Complex I-AQDQ) (CI-AQDQ) (NADH-ubiquinone oxidoreductase 18 kDa subunit)"
"2797";"NDUS5_MOUSE|Q99LY9";"WtBvsALL";-2,02711164139625;0,350849891683383;14,2763805721369;4,43130770561159e-05;7,14400938090994e-05;NA;"Ndufs5";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 (Complex I-15 kDa) (CI-15 kDa) (NADH-ubiquinone oxidoreductase 15 kDa subunit)"
"2798";"NDUS6_MOUSE|P52503";"WtBvsALL";-3,4410997074219;0,35679934248836;14,2763805721369;1,23421340724145e-07;4,7142792503957e-07;NA;"Ndufs6";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial (Complex I-13kD-A) (CI-13kD-A) (NADH-ubiquinone oxidoreductase 13 kDa-A subunit)"
"2799";"NDUS7_MOUSE|Q9DC70";"WtBvsALL";-1,78248361269997;0,295331230926957;14,2763805721369;2,81735743316868e-05;4,80064119891569e-05;NA;"Ndufs7";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial (EC 7.1.1.2) (Complex I-20kD) (CI-20kD) (NADH-ubiquinone oxidoreductase 20 kDa subunit)"
"2800";"NDUS8_MOUSE|Q8K3J1";"WtBvsALL";-2,3649031353893;0,259506682032708;14,2763805721369;2,49212141647967e-07;8,3861863538681e-07;NA;"Ndufs8";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial (EC 7.1.1.2) (Complex I-23kD) (CI-23kD) (NADH-ubiquinone oxidoreductase 23 kDa subunit)"
"2801";"NDUV1_MOUSE|Q91YT0";"WtBvsALL";-1,74128516118897;0,287405081645385;14,2763805721369;2,70652018925236e-05;4,63506385826859e-05;NA;"Ndufv1";"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial (EC 7.1.1.2) (Complex I-51kD) (CI-51kD) (NADH-ubiquinone oxidoreductase 51 kDa subunit)"
"2802";"NDUV2_MOUSE|Q9D6J6";"WtBvsALL";-2,81501763235374;0,24390883966841;14,2763805721369;1,25150434540997e-08;7,91012932850423e-08;NA;"Ndufv2";"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial (EC 7.1.1.2) (NADH-ubiquinone oxidoreductase 24 kDa subunit)"
"2803";"NEB2_MOUSE|Q6R891";"WtBvsALL";5,70479537575697;0,409180987415247;14,2763805721369;1,03713675573346e-09;1,42235897929161e-08;NA;"Ppp1r9b";"Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin)"
"2804";"NECA1_MOUSE|Q8BG18";"WtBvsALL";-1,13633454293804;0,342164792857718;14,2763805721369;0,0049310470803632;0,00581710353463667;NA;"Necab1";"N-terminal EF-hand calcium-binding protein 1 (EF-hand calcium-binding protein 1)"
"2805";"NECA2_MOUSE|Q91ZP9";"WtBvsALL";0,857533726036652;0,334149151163893;14,2763805721369;0,0221324243629067;0,0246951261312433;NA;"Necab2";"N-terminal EF-hand calcium-binding protein 2 (EF-hand calcium-binding protein 2) (Neuronal calcium-binding protein 2)"
"2806";"NECP1_MOUSE|Q9CR95";"WtBvsALL";1,10571719281153;0,418888176067814;14,2763805721369;0,019170522413695;0,0214892306765543;NA;"Necap1";"Adaptin ear-binding coat-associated protein 1 (NECAP endocytosis-associated protein 1) (NECAP-1)"
"2807";"NECP2_MOUSE|Q9D1J1";"WtBvsALL";-2,47320152144313;0,404624935157915;14,2763805721369;2,46621685168859e-05;4,27533606180292e-05;NA;"Necap2";"Adaptin ear-binding coat-associated protein 2 (NECAP endocytosis-associated protein 2) (NECAP-2)"
"2808";"NECT1_MOUSE|Q9JKF6";"WtBvsALL";2,15212431205552;0,250583779130174;14,2763805721369;5,13905494160655e-07;1,54444840773149e-06;NA;"Nectin1";"Nectin-1 (Herpes virus entry mediator C) (Herpesvirus entry mediator C) (HveC) (Nectin cell adhesion molecule 1) (Poliovirus receptor-related protein 1) (CD antigen CD111)"
"2809";"NECT3_MOUSE|Q9JLB9";"WtBvsALL";4,93153583846022;0,322684764736372;14,2763805721369;3,02075015988039e-10;6,48505350779386e-09;NA;"Nectin3";"Nectin-3 (Nectin cell adhesion molecule 3) (Poliovirus receptor-related protein 3) (CD antigen CD113)"
"2810";"NED4L_MOUSE|Q8CFI0";"WtBvsALL";-0,484035694960264;0,180158647562781;14,2763805721369;0,0174750347114803;0,0196840771777755;NA;"Nedd4l";"E3 ubiquitin-protein ligase NEDD4-like (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase NED4L) (NEDD4.2) (Nedd4-2)"
"2811";"NEDD4_MOUSE|P46935";"WtBvsALL";-1,23004873793441;0,255774414956205;14,2763805721369;0,000263173422013011;0,000361605825331407;NA;"Nedd4";"E3 ubiquitin-protein ligase NEDD4 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase NEDD4) (Neural precursor cell expressed developmentally down-regulated protein 4) (NEDD-4)"
"2812";"NEDD8_MOUSE|P29595";"WtBvsALL";-2,1518755659272;0,223289182117651;14,2763805721369;1,2457587115557e-07;4,74269062110615e-07;NA;"Nedd8";"NEDD8 (Neddylin) (Neural precursor cell expressed developmentally down-regulated protein 8) (NEDD-8) (Ubiquitin-like protein Nedd8)"
"2813";"NEGR1_MOUSE|Q80Z24";"WtBvsALL";-3,03925396268939;0,57664599641968;14,2763805721369;0,00011090604479628;0,000163089582636842;NA;"Negr1";"Neuronal growth regulator 1 (Kindred of IgLON) (Kilon) (Neurotractin)"
"2814";"NEK1_MOUSE|P51954";"WtBvsALL";5,75649415751317;0,46681498681797;14,2763805721369;5,27256658646676e-09;4,10824177518268e-08;NA;"Nek1";"Serine/threonine-protein kinase Nek1 (EC 2.7.11.1) (Never in mitosis A-related kinase 1) (NimA-related protein kinase 1)"
"2815";"NEK4_MOUSE|Q9Z1J2";"WtBvsALL";0,778291903823295;0,250290829053536;14,2763805721369;0,00753562350921253;0,00874372917100874;NA;"Nek4";"Serine/threonine-protein kinase Nek4 (EC 2.7.11.1) (Never in mitosis A-related kinase 4) (NimA-related protein kinase 4) (Serine/threonine-protein kinase 2)"
"2816";"NEK9_MOUSE|Q8K1R7";"WtBvsALL";-1,13494379699519;0,182079806324574;14,2763805721369;2,00326661869166e-05;3,56884473245909e-05;NA;"Nek9";"Serine/threonine-protein kinase Nek9 (EC 2.7.11.1) (Nercc1 kinase) (Never in mitosis A-related kinase 9) (NimA-related protein kinase 9)"
"2817";"NELL2_MOUSE|Q61220";"WtBvsALL";-1,84890080604135;0,296644322204882;14,2763805721369;2,00498962413616e-05;3,57066405586447e-05;NA;"Nell2";"Protein kinase C-binding protein NELL2 (MEL91 protein) (NEL-like protein 2)"
"2818";"NEMF_MOUSE|Q8CCP0";"WtBvsALL";-1,21226621232543;0,225364610701819;14,2763805721369;9,08658570428738e-05;0,000135978082539453;NA;"Nemf";"Ribosome quality control complex subunit NEMF (Nuclear export mediator factor) (Serologically defined colon cancer antigen 1 homolog)"
"2819";"NEMO_MOUSE|O88522";"WtBvsALL";4,73064134412449;0,438286708989783;14,2763805721369;2,96911265626297e-08;1,52440415691887e-07;NA;"Ikbkg";"NF-kappa-B essential modulator (NEMO) (IkB kinase-associated protein 1) (IKKAP1) (mFIP-3) (Inhibitor of nuclear factor kappa-B kinase subunit gamma) (I-kappa-B kinase subunit gamma) (IKK-gamma) (IKKG) (IkB kinase subunit gamma) (NF-kappa-B essential modifier)"
"2820";"NEO1_MOUSE|P97798";"WtBvsALL";-0,840276568441215;0,180088088830667;14,2763805721369;0,000345943597368176;0,000465774285104334;NA;"Neo1";"Neogenin"
"2821";"NET1_MOUSE|O09118";"WtBvsALL";-3,3288315527429;0,526977083712159;14,2763805721369;1,73698548452168e-05;3,14847956724128e-05;NA;"Ntn1";"Netrin-1"
"2822";"NETO1_MOUSE|Q8R4I7";"WtBvsALL";2,48714290819196;0,18665358148527;14,2763805721369;1,89539026560029e-09;2,10562132562757e-08;NA;"Neto1";"Neuropilin and tolloid-like protein 1 (Brain-specific transmembrane protein containing 2 CUB and 1 LDL-receptor class A domains protein 1)"
"2823";"NETO2_MOUSE|Q8BNJ6";"WtBvsALL";0,375465914048135;0,227011122973734;14,2763805721369;0,119948841959807;0,127945431423794;NA;"Neto2";"Neuropilin and tolloid-like protein 2 (Brain-specific transmembrane protein containing 2 CUB and 1 LDL-receptor class A domains protein 2)"
"2824";"NEUA_MOUSE|Q99KK2";"WtBvsALL";-1,31940321997384;0,264508687473183;14,2763805721369;0,000187617695154483;0,000263701335067958;NA;"Cmas";"N-acylneuraminate cytidylyltransferase (EC 2.7.7.43) (CMP-N-acetylneuraminic acid synthase) (CMP-NeuNAc synthase)"
"2825";"NEUG_MOUSE|P60761";"WtBvsALL";-3,39879196696012;0,268914483913661;14,2763805721369;3,81365855850994e-09;3,26322527377746e-08;NA;"Nrgn";"Neurogranin (Ng) (RC3) [Cleaved into: NEUG(55-78)]"
